Quantity,Profit,Shipping_Cost,Discount,Order_Priority,mmonthN,Sales,Markets,Category_Office_Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home_Office
5,1.616413495865085,2.192770231244314,0.1000000014901161,2,5,4.8201605954687,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.8350123353749765,3.0076608331108736,0.1000000014901161,2,5,5.544919621157332,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.8969040270195233,1.3558351831302635,0.1000000014901161,3,8,3.798451089859467,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,1.0818051865157,2.257587770956269,0.0,1,8,4.211386537409022,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.020339170819414,2.731115498884654,0.0,3,6,4.725970853679795,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-3.886910270190043,2.33408373048212,0.4000000059604645,3,6,5.479304669770531,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,2.405141674433403,1.6253112465718973,0.0,1,7,3.4025298573728757,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.8277698730198415,4.603168213896153,0.0,1,7,6.26313153245385,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,5.084319374453467,4.10049227511552,0.0,1,9,6.251634069026673,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.854415338301539,2.177021889481441,0.0,1,9,4.278054023127535,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2.272125865845949,2.4890646757652832,0.0,1,9,4.492561224527889,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3.430108697979328,2.1724764315431924,0.0,1,9,4.30311870369691,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3.336481096787179,2.057962500258913,0.0,0,3,5.141897408023535,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1.3862943611198906,2.166765372036332,0.0,0,3,3.6630486823358623,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3.8227545276598245,4.7480576788274815,0.0,0,3,6.461468176353717,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.013080930634045,3.8055507778906983,0.0,1,8,5.178914300249401,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2.8673305674241623,4.029983773227604,0.0,0,8,5.2258004061773065,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.363841581918742,3.7706898257964623,0.0,0,8,5.052033099368177,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4.239886889499486,2.373043513980568,0.0,3,9,5.744284398428029,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,2.2935443329445313,1.0331844629825016,0.0,3,9,3.5661467189214417,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4.040803157603642,2.7285062370776063,0.1000000014901161,1,11,5.128904141992964,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,4.569750205977162,2.560323256644879,0.0,3,8,5.481804904901625,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.7417428381344813,2.0307763546800617,0.1000000014901161,3,8,5.234439922423815,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,3.9529729946864127,4.34211571909126,0.1000000014901161,1,4,6.357218180383008,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2.2082744554425537,1.0986122886681098,0.0,3,12,3.681351206910763,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,4.963403927188236,3.570658848486982,0.0,3,12,5.900773701872254,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,5.70383577727205,3.9598603493883395,0.1000000014901161,1,11,6.646619093125134,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.678278071588368,2.2137538375967485,0.0,1,11,4.454579788330554,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,4.261693479516488,3.7667660315884626,0.0,1,11,5.911717619102447,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2.218115890707453,2.022871182622598,0.0,1,11,3.5635996636301464,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,3.4262151520783353,2.3570733180145447,0.0,3,7,4.642273262177182,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,6.02422212906661,4.0928434335488815,0.0,3,7,6.964494720788216,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.7369512025109861,0.891998062756118,0.0,0,8,2.5225235164208617,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,4.486836957804823,5.158020323146114,0.0,0,8,6.3751611258529035,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1.6253112465718973,1.6448050231321292,0.0,3,12,3.7386215677862795,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,3.56953269648137,1.5129270036508398,0.0,3,12,4.520047892696371,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2.555675729561372,1.722766580711205,0.0,3,4,4.209605929752417,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.562639018916541,1.2864739942241659,0.0,3,4,3.299533741962029,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,4.5042442842773225,2.8454905570260416,0.0,3,4,5.233031903107048,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,5.436338691028667,4.372481194871359,0.0,3,4,6.542255763630649,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2.7265447662626667,2.4948569711988484,0.0,1,7,3.5559193399291984,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5.510359547009015,4.3713448056053394,0.0,3,9,7.021405328138713,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.768831647037307,2.775085600060128,0.0,3,9,5.013896673300481,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3.742894071333086,3.093765989616035,0.0,1,7,4.695741914835006,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1.0296194001512595,1.9035989566686833,0.0,3,7,4.1437694600725825,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5.088583524727054,2.8367365107588656,0.0,3,7,6.052559675176709,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,3.0773122957049135,1.5173226109779483,0.0,3,7,4.2175941511839445,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3.2973172850330226,2.598979091866817,0.0,3,6,5.474411215139416,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2.4475508995432533,2.2104697915378937,0.0,1,8,4.2118313074248555,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,6.262788538987543,4.516994468419815,0.0,3,5,6.955096756663029,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,3.9974664704346083,3.364879129536809,0.0,3,5,5.948713635520766,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,3.0492730585611545,1.9387416321328352,0.0,3,9,4.191168723773239,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4.933350958518611,3.8106545177945224,0.1000000014901161,3,9,7.124454084023289,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2.104134131009858,2.528125747596819,0.0,3,6,4.993149938347395,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2.4542755662453843,2.813610701339424,0.1000000014901161,0,8,3.7602228984445016,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.09648221459416,1.6620303589340135,0.1000000014901161,3,10,3.881976093510385,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,4.569750205977162,2.8495498031123385,0.0,3,9,5.481804904901625,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4.100318364896106,2.7053799750962626,0.1500000059604644,3,9,5.235851403209255,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,-4.055517107710692,4.574607858380186,0.1000000014901161,1,3,6.593229461926658,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,-0.7537718023763802,1.811562077824738,0.1000000014901161,1,3,3.944006051281197,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,2.722610369978139,3.665354901255979,0.0,1,3,5.655152331862353,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,2.8075938130211036,3.7237638117604193,0.0,1,3,5.967709582251926,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0.23901690891840222,1.9796211747841113,0.0,1,5,3.568687303200617,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,4.033178102652738,2.704042151617877,0.0,1,6,5.161695527488777,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3.0689827565651293,1.9401794798272152,0.0,1,6,3.844172364648035,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.911022923913132,2.428336311755328,0.0,1,12,4.771701080128194,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.603593847368639,4.100326644011503,0.0,0,3,5.012100894383968,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3.200711823163566,2.2481289353953264,0.0,3,11,4.557554316043503,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.934430790443933,5.1174547669309485,0.1000000014901161,1,12,6.062095378976724,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2.7047112870785104,1.7934247866306157,0.0,1,12,3.9308447746430115,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.39204208052681006,1.3001916828550197,0.0,1,12,2.6144718429722276,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2.9349201179417297,2.999724291024029,0.0,1,12,4.730215672269272,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,4.237723145067448,2.8154087080014603,0.0,1,12,4.965289234907094,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6,-1.9189793382730727,3.9972828633907134,0.1000000014901161,1,12,5.550810045324724,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,4.432826667207162,4.313613939733295,0.1500000059604644,1,12,5.68944350762918,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,3.659965459655716,2.342766867969059,0.0,3,9,4.8799189459301715,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,5.3049950031125945,4.86968597103819,0.0,3,12,7.341639375093485,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,6.350798474178036,4.765672113832899,0.0,3,12,7.241366283322318,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4.058371920217243,2.8593396923698937,0.0,3,12,5.218191355132216,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12,3.1797191477505065,2.4907230098256137,0.0,3,12,5.1905094003171275,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,4.686381432971762,1.993338863414965,0.0,1,9,5.789348325632631,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3.560278752363686,2.347558462283715,0.1000000014901161,3,11,5.148383615586404,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2.4907230098256137,1.4206958131763954,0.0,3,11,4.031582213407188,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,5.350862345360827,3.6155019350475324,0.0,3,6,6.24064615172828,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14,5.226928777015551,4.395929573701133,0.0,3,6,6.692778287307384,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.084967377305684,4.177612817365434,0.0,3,6,6.110668827092311,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.140005766673051,2.9019708434634395,0.1000000014901161,3,11,5.30123310980321,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.752672077214378,0.7654678310503351,0.0,3,11,2.740194639652674,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.394252285000433,2.0464016580303386,0.0,3,11,4.281377175900376,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3.2939833256644473,3.8590440420237058,0.0,3,11,6.477510641969867,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,2.320425041100351,1.5129270036508398,0.0,1,12,3.76398690182998,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,3.606041167516616,3.1419947640540693,0.0,0,6,4.507888100180694,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2.227861518023453,0.8712933599580156,0.0,3,5,3.573749189661956,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.7265447662626667,1.7351891311953829,0.0,3,5,4.148517043519522,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-3.8700336682480883,1.591273959287221,0.4000000059604645,3,5,4.371420566525503,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5.789091302463827,3.642835535584766,0.1500000059604644,3,9,7.010781088912456,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3.7191661356161245,3.6383752898417425,0.0,1,4,5.087102374790709,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.555675729561372,1.8840347337424013,0.0,1,4,3.401530667079128,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.583242533221714,0.9783261102452614,0.0,3,10,3.7386215677862795,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3.615770990501361,2.272125865845949,0.0,3,11,5.204940306991386,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,4.9833326575662396,3.1954024718067986,0.0,3,11,6.2878585601617845,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,3.1908877663593924,2.0943301400798773,0.0,3,2,4.135646422057327,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2.224623551524334,0.8197798230908944,0.0,3,2,4.028916770475081,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,3.109953421046955,3.388449837172988,0.0,0,1,4.548705671610186,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4.284689427013013,4.836123190840342,0.1000000014901161,0,1,5.883378066642043,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,2.0864171843011334,1.4350845366425882,0.1000000014901161,1,8,3.768983664553591,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2.8763292072553557,2.1138429937363408,0.1000000014901161,3,9,3.762106715418131,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,1.6370530534915084,2.0668627715448027,0.0,3,9,4.434856204897623,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,3.3149130296989973,3.9271086097794647,0.0,1,1,5.94038172154996,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8,3.2748780351823363,2.380471670468572,0.0,3,12,4.765586920391261,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.075331604896545,2.6376277040614813,0.0,3,12,4.78130600160734,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2.9444389791664403,1.264126716369702,0.0,3,9,3.8305960100430676,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4.867303663985688,3.183041406653072,0.0,3,9,5.7546023700615185,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-5.542595976050114,3.7957138453178816,0.4000000059604645,3,9,6.2003874677349655,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,2.555675729561372,2.0806907896547786,0.0,3,8,4.606369493996474,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,4.145671186971547,2.4475508995432533,0.0,3,8,5.307673485658769,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2.3551775394939587,1.5518088056589532,0.0,3,8,4.477677651605916,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3.672241816839609,2.270061932814909,0.0,3,8,4.550608423778556,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,2.489230625066293,2.9507349515162145,0.1000000014901161,3,2,4.613058985591662,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.823757017875219,2.2854389263977377,0.0,3,2,4.490881005373431,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.6097655573676095,0.7178397698899673,0.0,3,2,2.1949998844381047,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.2657594398868772,2.7343674846488217,0.0,3,2,4.665135770029662,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3.249599024145855,3.5307626306984643,0.1000000014901161,3,2,5.5179748681768706,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.7178397698899673,1.252762968495368,0.0,3,1,3.320348796556115,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2.653241951175182,2.474014198980387,0.0,1,9,4.034240638152395,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4.007333185232471,3.507657260755034,0.0,1,9,6.202940318255099,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.03495295002749,2.4114394636935956,0.0,1,9,4.086984230873078,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0.593326846594964,2.7193197983897055,0.0,1,9,4.503912384306495,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2.227861518023453,2.170195931076363,0.0,1,9,3.5377658066962376,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2.043814336859437,2.121063234666565,0.0,1,9,3.7667660315884626,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,3.3513066441274333,3.6983346393362817,0.0,3,9,7.926450991344732,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5.901758613994451,5.324423580928208,0.0,3,9,7.671696361194888,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.47000364414689666,1.6253112465718973,0.5,1,7,2.6823904464939363,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,4.344454601373624,2.560323256644879,0.0,3,9,5.032070574816321,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2.104134131009858,2.951257739582145,0.0,2,6,4.980863177682335,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2.6864860439749103,2.154085071399393,0.0,1,6,3.812865406935936,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.693779071386318,2.0693912154594085,0.0,3,6,4.725970853679795,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1.5260562827629987,1.7351891311953829,0.0,3,6,4.828953547228709,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,3.7328963212785706,1.5216989814680268,0.0,3,6,4.498920365782228,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1.8656293236996147,0.5364933579662221,0.0,3,6,2.8673305674241623,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1.51028036659617,0.9321640660119518,0.4000000059604645,3,6,3.4537265796391923,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,4.849135431474721,5.378652319487022,0.0,3,12,7.36822608130278,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.6232182462075144,0.5877866715248573,0.0,3,12,3.472897681624316,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,3.557631219700523,2.3243466109036217,0.0,3,12,4.4341445744520875,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.1139637506352003,1.0818051865157,0.1000000014901161,3,4,3.0974311271478805,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3.4483990074052553,3.1081676653845203,0.0,1,11,4.939855112035208,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3.567841086987133,2.517696441847303,0.0,3,10,5.1554857456029834,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,4.286341342562062,3.40817296509314,0.0,1,8,5.417876574527079,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,4.130355012011042,4.134526337197114,0.0,3,1,6.930533844393669,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.054944100827424,1.686398971230864,0.0,3,1,3.80621793635412,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2.938103116266432,1.5665304034589465,0.0,3,1,4.104954731268952,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-3.705834848256372,2.841414877559857,0.4000000059604645,3,1,5.141406176320905,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2.865623557793666,1.7047480922384253,0.0,1,11,3.7022891636071624,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2.0281482347439392,1.018847313313512,0.0,3,6,3.2884018590489204,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4.422904596866198,2.516082276500466,0.1000000014901161,3,6,5.514065659263501,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,5.4050214616205405,4.146937038882491,0.1500000059604644,3,6,6.512504308008578,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,-4.43207794145448,4.063541658312428,0.1000000014901161,3,9,6.723320259930619,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.7265447662626667,1.1052568250710544,0.0,3,9,3.386422078013099,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2.256541174464876,1.8082887555452603,0.0,3,6,3.603593847368639,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,2.9123506438828892,2.69462719365756,0.0,3,5,4.0181831738126705,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,6.421355563195478,5.08796662196775,0.1000000014901161,3,12,7.3649522612317,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2.34660196015868,2.231089136360586,0.0,3,8,4.391977003296329,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,4.527857056508949,4.675162557808126,0.1000000014901161,1,9,6.621485538797573,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.1896710236782049,1.6272778605404055,0.1000000014901161,1,9,2.902849136864746,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.9816909021102265,1.5432981241939148,0.1000000014901161,1,9,4.1553612879538475,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4.331522470401688,2.6905648712332506,0.0,3,9,5.240847149090329,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3.0086485101177654,2.2617631382102195,0.0,3,11,4.397899968811679,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,3.796432560167808,3.829293331309421,0.1000000014901161,1,6,6.329492732037391,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,1.4655675243945496,2.382320053968214,0.0,1,6,4.441238461947315,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4.416186471574233,2.7593768258516564,0.0,3,10,5.793745018382452,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,2.5463152958540918,0.7030975019707933,0.0,0,8,3.261168734133071,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,3.145057070577465,1.8066481067772882,0.1000000014901161,3,11,4.446420604100777,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.542870662453804,0.8109302162163288,0.1000000014901161,3,11,2.819472287208756,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,3.3706694286101913,2.4832385544766455,0.1000000014901161,3,11,4.901475024744771,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,2.444952311121487,1.249901738946927,0.0,1,6,3.093765989616035,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
